C_CUSTKEY,C_NAME,C_ADDRESS,C_NATIONKEY,C_PHONE,C_ACCTBAL,C_MKTSEGMENT,C_COMMENT,increasing_id
45971,Customer#000045971,IfMpm6thj99vGc,19,29-197-669-8617,1894.18,BUILDING,ly even deposits. dependencies cajole fluffily after the regular pinto beans,45970
45972,Customer#000045972,"Ze,lQWAOgxVEFs4T0v54VOqjXuUNA",2,12-582-197-4501,-528.75,HOUSEHOLD,furiously even theodolites. blithely even dependencies poach platelets. furiously,45971
45973,Customer#000045973,8moT5mkm1p9aQbMOvSP,16,26-526-674-3515,-822.09,MACHINERY,"ss accounts sleep. final, silent hockey players dazzle. carefully special deposits sleep. even packages ac",45972
45974,Customer#000045974,"sQmGeAzCUrcXH2THvKCdtPDE,ZFBufXoqYIg",10,20-390-449-2412,8062.46,HOUSEHOLD,"l, pending frets of the careful",45973
45975,Customer#000045975,PKbPnYFQT8P4vm67V VVRUnNHcEkzwOdb2s,13,23-356-199-2699,5864.88,AUTOMOBILE,wake. furiously regular pinto beans cajole across the careful,45974
45976,Customer#000045976,"MGkZChsJEv0N,y69DxrgBJL",3,13-343-908-3313,8976.91,FURNITURE,accounts boost blithely around the dependencies. carefully idle requests sleep. furiously bold,45975
45977,Customer#000045977,MP1Znsq4hyMJStLHynmPWTl0uV4kP,14,24-920-620-6938,7990.72,FURNITURE,. regular platelets nag enticingly slyly pendi,45976
45978,Customer#000045978,e4W8T7AefKAGLY7Be2WGGL,5,15-373-422-6354,-941.88,BUILDING,accounts wake carefully packages. carefully pending the,45977
45979,Customer#000045979,pOAkiycpjtfFBYfBBrO,1,11-429-303-3196,7710.60,FURNITURE,y furious requests beside the slyly regular accounts solve enticingly from the regular forges. bold ins,45978
45980,Customer#000045980,H6rzjlJQyWn0naV,14,24-922-844-8148,-854.14,AUTOMOBILE,final packages integrate final ideas. ironic deposits cajole furiously final pinto beans. permanently fluffy reque,45979
45981,Customer#000045981,oUjj6gnZdURsbP4vK1GyK,17,27-793-276-7664,8436.55,HOUSEHOLD,"final asymptotes integrate furiously unusual platelets. regular, final",45980
45982,Customer#000045982,"21X,FQ5LEXsqakT0syVR4J E6NBVEfj",12,22-734-197-5939,1101.56,MACHINERY,"the pinto beans? regular, final requests are. carefully express deposits cajole carefu",45981
45983,Customer#000045983,"nqX8BFlGLREQ35EZNVNKfjsJ cgZ9w,YbWq",18,28-927-165-3773,9829.12,MACHINERY,ackages. silent pinto beans wake slyly. final excuses nag furiously alon,45982
45984,Customer#000045984,"Lag7btjOBtPqRFTmWTTX28DI,l",8,18-791-851-2905,9130.49,FURNITURE,"uickly even deposits according to the carefully special requests are furiously according to the ironic, bus",45983
45985,Customer#000045985,"9,RKpI2XgCH4E7hlraOIu2eS",17,27-977-506-8974,4210.97,BUILDING,bout the slyly even warhorses sleep furiously carefully bold accounts. slyly bold theodolites cajole.,45984
45986,Customer#000045986,zdoYZUsbxD cf6xz2G0I5bCBbgvaU8IMiMrOiSU,20,30-612-783-6964,8726.68,MACHINERY,ave to are regularly along the carefully bold theodolites. slyly ironic dependenci,45985
45987,Customer#000045987,39KaqeAKxUYJkmcdGPuVCnYqPJC,19,29-169-702-4587,4391.42,HOUSEHOLD,le quickly. excuses wake. even realms boost final orbits-- carefully unusual accounts use slyly blit,45986
45988,Customer#000045988,"uWqCpyPQg,ebRAvL3UQbX34rQTGA7mVAxUy",1,11-415-858-2561,5624.12,HOUSEHOLD,ironic accounts. furiously slow accounts are carefully sly deposits. blithely unusual requests nag fluffily. pin,45987
45989,Customer#000045989,"5GD1umD7w,pDOObbiN",24,34-864-859-9026,-383.14,MACHINERY,"c, ironic requests. regular foxes",45988
45990,Customer#000045990,HmQ6v2RlAWSVtbbalauLXhSF0,3,13-492-562-1774,4426.26,BUILDING,posits haggle quickly among the blithely bold accounts. carefully express excuses sleep quickly.,45989
45991,Customer#000045991,Nu4l1BoGb4,17,27-156-446-7579,8163.61,BUILDING,e slyly. regular packages about the regular pinto b,45990
45992,Customer#000045992,XzB8mGbB6Isy2lv3,2,12-940-802-9575,817.49,FURNITURE,courts sleep sly forges. final requests serve above the carefully express pin,45991
45993,Customer#000045993,s9Q2flLYiLiSrn4DtgmBLZiYuuGr3OrQM,12,22-574-826-3525,9534.46,AUTOMOBILE,lar courts. enticingly busy ideas haggle. slyly ironic,45992
45994,Customer#000045994,OcCGcOWf3hMIudHZN1Y7w1HyGfdWmy2udm,23,33-403-970-9746,6675.03,HOUSEHOLD,"express requests. regular, quiet dependencies cajole carefully above the requests. carefully ironic dependencie",45993
45995,Customer#000045995,WzOmMWXtZrLsBGMAw5ZLrNGo,23,33-966-750-3697,7184.78,BUILDING,along the slyly express ideas haggle across the ironic requests-- quickly express se,45994
45996,Customer#000045996,0r7E8sG1sAhcOX,23,33-315-323-3058,5693.15,HOUSEHOLD,"g, even forges. blithely special accounts along the furiously bold deposits detect bravely sile",45995
45997,Customer#000045997,ivqv73XaAaX6r,10,20-125-440-5309,4784.26,AUTOMOBILE,uffily ironic deposits against the ironic instructions nag,45996
45998,Customer#000045998,BEoEU8Ii8zFk7Dmr9Z,4,14-900-335-7011,8054.08,AUTOMOBILE,ses are around the silent deposits-- fluffily final accounts integrate ruthlessly,45997
45999,Customer#000045999,"rBhfpXH,mVHMKNHrNww20fl2DykjmXfAPG4t",8,18-584-219-2987,7906.17,BUILDING,lyly even platelets. hockey players against the slyly unusual foxes are quickly carefully bl,45998
46000,Customer#000046000,"P5pvoE94RrxwXWinqWeX,25kPrmiU4djX1w2R",11,21-805-226-6414,8074.49,FURNITURE,pths wake closely. requests boost quickly. dependencies thrash furiously special asympto,45999
46001,Customer#000046001,yGFQ INar9ak5KYa6JsnBlfdS8sKR,2,12-115-501-8774,9990.05,BUILDING,ts are blithely furiously regular package,46000
46002,Customer#000046002,"l,O9Lj3WOwjKroz DusAufILpyYQT5wP",8,18-825-362-8862,7781.07,HOUSEHOLD,l requests wake sometimes even packages. express ideas haggle slyly regular ideas. slyly regular dolphins wake,46001
46003,Customer#000046003,cdhqEGorsM3zErwM KWXhRta,19,29-484-208-3780,6517.05,HOUSEHOLD,tes wake blithely. final dependencies cajole. car,46002
46004,Customer#000046004,"tthn,4BbFTplTadFHQf",20,30-556-244-4301,3170.29,FURNITURE,he carefully ironic dolphins. fluffily thin deposits are care,46003
46005,Customer#000046005,BWu1HbfOxUs4lmrA6YR4Vx6DWoYMawlDG5,0,10-483-112-3072,8085.51,BUILDING,carefully final requests boost. busily final courts engage. quickly bo,46004
46006,Customer#000046006,"oysanRT5cTUsiuKynu,V9k",9,19-840-843-4071,8190.86,FURNITURE,ial requests haggle furiously ironic requests. reque,46005
46007,Customer#000046007,djujovE3Vxae2klycij,22,32-116-144-3275,7880.67,AUTOMOBILE,"fluffily final requests across the ironic, even platelets run quickly since the fluffily bold deposit",46006
46008,Customer#000046008,pZ61robEe0w5Bv5brFaHJU2,19,29-618-995-7202,8401.85,FURNITURE,"uriously bold accounts sleep carefully. even, bol",46007
46009,Customer#000046009,afwLtR4GxHYo4SZRTPxKP7U7s6vMEsRkp2u,15,25-574-575-4305,1003.84,FURNITURE,express dugouts alongside of the forges,46008
46010,Customer#000046010,p06Y5RFcPJFC6GdmvmnNsJ0jijtxzZDAkCyOGxf4,12,22-233-223-3234,6497.62,HOUSEHOLD,multipliers. express deposits are bl,46009
46011,Customer#000046011,"VWgrStCxXozwZvZg4lo,v4f4et2xhVDZ8WdEjP",14,24-179-731-1041,6593.58,BUILDING,"es. quickly final instructions after the final, express",46010
46012,Customer#000046012,"Ym3j9EUXmFBh4jMILA76o,kdO5qc3MoTjKY0yUdj",1,11-110-761-9149,2330.16,FURNITURE,fully final packages wake slyly carefully regular packages. carefully even requests,46011
46013,Customer#000046013,H97AsRQYTlxx5TynAzNR8DCumISoT2K,2,12-264-431-7100,1008.09,FURNITURE,"s wake blithely express accounts. slyly special deposits boost carefully. unusual, ironic accounts impress fluffil",46012
46014,Customer#000046014,01FQsTuGHeGrQ,2,12-637-415-3834,966.15,BUILDING,"lly. final, pending instructions boost. fluffily pending",46013
46015,Customer#000046015,rhtTbTqcfiEhB6,17,27-672-788-4486,105.84,AUTOMOBILE,fully even packages. furiously even foxes around the blithely ironic accounts sleep,46014
46016,Customer#000046016,HzUFCV5aMNVzihbS fxEqUn1pA7xFS9MavZpKJ4G,24,34-262-890-8065,5787.17,FURNITURE,"ironically furiously unusual packages. unusual, special",46015
46017,Customer#000046017,cImu2NDLsMD4ADSW,4,14-878-913-5806,936.79,BUILDING,es promise final packages. blithely pending requests wake bl,46016
46018,Customer#000046018,"z4imXRWCz,Itic 5",2,12-356-260-5338,1514.07,AUTOMOBILE,regular deposits wake idle warhorses. blithely even accounts sleep. dependencies sleep fluffily depos,46017
46019,Customer#000046019,9IL9sE9rl7KUZcbl,7,17-288-298-9341,1845.18,BUILDING,r accounts wake carefully. slyly bold packages cajole carefully ironic theodolites. blithely express,46018
46020,Customer#000046020,NfuL1ugZmwoQlSLifM6lG wH UsWt Y,9,19-328-196-3737,931.73,BUILDING,wind. regular requests boost quickly among the fluffily final platelets. slyly regular excuses detect quickly a,46019
46021,Customer#000046021,Rb8zzzntVt6vfR,11,21-554-335-9444,4603.69,FURNITURE,requests. blithely final deposits according to the daringly final accounts doze blithely iron,46020
46022,Customer#000046022,"vFX,UizRj8JpEq",16,26-257-471-7551,9261.02,FURNITURE,"s theodolites among the carefully even platelets poach quickly among the quickly special foxes. silent,",46021
46023,Customer#000046023,2qhxOkB8yBYp40ejTS4PPEuJG6IQOV1Tks3oi0J,14,24-124-384-1734,9044.61,AUTOMOBILE,ronic frets use toward the sly deposits. blithely bold fo,46022
46024,Customer#000046024,hZdq0VvobA1ZvegC,23,33-121-613-9742,1862.87,FURNITURE,. dolphins boost. ironic warhorses affix quickly furiously,46023
46025,Customer#000046025,"6vHWtMqovCA7s5yc89r2H51VA,HUOBrth",13,23-651-888-7795,1253.49,BUILDING,ironic packages. blithely final deposits against the reque,46024
46026,Customer#000046026,6vlZUjkoXwT9Ulg3HckA6h2grZK,9,19-485-637-1552,370.04,FURNITURE,iously. even ideas wake boldly silent frays. c,46025
46027,Customer#000046027,Krme4Il9Akm3xSBRiP8Y3t,3,13-215-917-4628,2260.65,MACHINERY,"s. regular, bold foxes according to the accounts boost special theodolites! stealthily ironic packages integrate af",46026
46028,Customer#000046028,"WC3IfTjCi1umih,OuaFkS6qBc",8,18-630-367-2711,9683.30,AUTOMOBILE,efully pending asymptotes on the silent packages doubt carefully above the deposits. pending pinto,46027
46029,Customer#000046029,SrEgIMugMJx,3,13-980-288-5123,290.98,MACHINERY,"y. foxes along the blithe courts sublate final, regular pinto",46028
46030,Customer#000046030,MrmpwJsiix2QNF9tI0a5Yxu08jC hQAobBpMdy,8,18-661-833-7771,4469.58,HOUSEHOLD,slyly. furiously pending accounts haggle carefully. accounts nag carefully across the final deposits. carefully iro,46029
46031,Customer#000046031,NUqg4BWS8P,1,11-342-803-6322,-750.43,BUILDING,s; quietly final packages across,46030
46032,Customer#000046032,bTEnVS1sRpY0EVBqsRDMpitMuMr52enVXw5KNY,7,17-661-143-1812,2386.24,BUILDING,hlessly slyly even accounts. carefully unusual accounts haggl,46031
46033,Customer#000046033,"WCVVHxc7Uz9M gGX7 CddRu,gvKFYejhq",15,25-142-117-2349,8561.86,AUTOMOBILE,boost according to the accounts. furiously ironic foxes cajole s,46032
46034,Customer#000046034,t21ITIZFGQh6TzvxkNw6THAZb6TCux3MVUL DzSU,24,34-804-178-5683,6191.69,FURNITURE,y express platelets wake. regular foxes wake carefull,46033
46035,Customer#000046035,CEPf y4obSlCbucNe1X9 YeCL5m6af,8,18-779-224-8405,1833.39,BUILDING,"ffily ironic pinto beans along the pending, unusual pinto beans haggle carefully across the reg",46034
46036,Customer#000046036,UoEFmE84rpzPQqixNRG6y2a1CbTrOwqdUt,1,11-908-547-4109,734.42,BUILDING,even waters. furiously final asymptotes wake slyly accord,46035
46037,Customer#000046037,enPMRk7WIkpXWZCZnKK01pY1U1,0,10-240-466-3051,-673.04,MACHINERY,pendencies. special accounts wake according to the unusual accounts. slyly special pinto beans after,46036
46038,Customer#000046038,"mPdMLSqFzc,SMoEIfyhFz",12,22-725-288-3448,5155.77,HOUSEHOLD,t blithely after the regular fox,46037
46039,Customer#000046039,7fabNVq5IgkkrFKGJNGJHVYmJ,8,18-747-237-8387,3967.40,HOUSEHOLD,t the slyly special packages use qu,46038
46040,Customer#000046040,"3,hgqpv2zEbL0zL0UEqVzzSJISmn,J",2,12-461-430-1114,7045.24,AUTOMOBILE,out the carefully ironic courts detect even requests. carefully final dep,46039
46041,Customer#000046041,jwilyrtsJ4zwJO0H5zVfb3Eko0EXCk1,4,14-679-349-6166,3350.12,AUTOMOBILE,"uickly quick ideas nag furiously bravely idle theodolites. ironic,",46040
46042,Customer#000046042,VKj3bJW7Shoei4zh5XdVwCatyU7afpeVsGrJ U,9,19-445-983-4874,5442.68,AUTOMOBILE,uriously final requests haggle carefully ca,46041
46043,Customer#000046043,dhZOoysmATdisE,22,32-855-715-9351,8190.12,AUTOMOBILE,elets are along the permanently bold packages. slyly regular theodolites,46042
46044,Customer#000046044,"ZNMNxPUZNtx0, S",16,26-823-949-1772,6392.27,HOUSEHOLD,ntain. special packages around the fluffily even requests mold s,46043
46045,Customer#000046045,WI7hFoPG1RSN4qPKM7xGD3l17v8E0JHsL,5,15-420-463-6458,6920.99,BUILDING,ideas wake. quickly silent packages haggle above the carefully special instructions. regular ideas,46044
46046,Customer#000046046,XpArf7J0XFDGdxsJ0ZfyoxLAAfJeEReXhpb,0,10-836-589-1646,5192.11,HOUSEHOLD,posits wake. regular packages wake,46045
46047,Customer#000046047,NCUOZ2UYwKq,9,19-700-339-3661,9737.81,BUILDING,symptotes haggle slyly furiously express deposits. packages are slyl,46046
46048,Customer#000046048,"O5,vUs39MZzGA0r9AbCS,94iijum16EoH",1,11-215-296-6149,3502.65,FURNITURE,un quickly against the ironic requests. packages a,46047
46049,Customer#000046049,Kcl5Hvu02HD,8,18-176-745-4635,6097.80,FURNITURE,express foxes cajole furiously blithely regular,46048
46050,Customer#000046050,LJ tVUOLoHwl,12,22-572-650-5002,7760.80,MACHINERY,"old, unusual somas. ironic deposits sleep blithely",46049
46051,Customer#000046051,Oh1aUKmBlRQ,5,15-289-606-3665,6757.01,FURNITURE,thely against the fluffily express instr,46050
46052,Customer#000046052,5OXhHjV6QtbaPEAFoq,8,18-280-831-3235,-941.62,HOUSEHOLD,"dependencies. regular, express ideas haggle blithely. express, special foxes use closely according to the doggedly",46051
46053,Customer#000046053,96KwpejNKzA7k2qnPeMloImFOkwAMSkj8LZ,5,15-424-939-6114,1157.59,AUTOMOBILE,"as sleep across the final packages. never pending deposits wake slyly ironic, final dugouts. blithe",46052
46054,Customer#000046054,y3q2Ymcj83yDcDTjBAd4WcFccH,19,29-372-104-7731,5574.77,BUILDING,"s? final, unusual packages nag pending, final requests. bl",46053
46055,Customer#000046055,czY5Oy6xByqeUZL3KQAkuwi2t uba4T13cdAI,22,32-257-169-7755,6158.65,AUTOMOBILE,the regular deposits nod quickly across the quickly regular foxes. blithely,46054
46056,Customer#000046056,IChstyjgnH9qRVew97B08I,1,11-178-344-4837,7399.76,HOUSEHOLD,"haggle. unusual, unusual deposits wake slyly final",46055
46057,Customer#000046057,C5qRq TQX5zWkFH,16,26-214-710-9221,-162.74,HOUSEHOLD,y pending foxes x-ray carefully special asymptotes,46056
46058,Customer#000046058,nGX7Mw6ufugTWELZeJGkWyrVA9WHnj,13,23-789-113-4391,1834.96,HOUSEHOLD,the slyly final foxes use blithely about the pinto beans. final deposits wake fluffily careful pinto bea,46057
46059,Customer#000046059,GxqyGWQYzq,23,33-717-301-5935,5197.12,MACHINERY,arefully. silent requests about the permanently ironic accounts nag carefully aft,46058
46060,Customer#000046060,fUW81chMDhU3lyE,20,30-563-946-9030,6053.13,HOUSEHOLD,onic deposits wake carefully regular requests. furiously special asymptotes cajole s,46059
46061,Customer#000046061,LoeAwwx2Af,10,20-374-974-9918,5005.70,MACHINERY,ly ironic instructions. ironic asymptotes mold c,46060
46062,Customer#000046062,F2tZW3oyXdRhlCkBvY4,12,22-630-460-6028,801.06,MACHINERY,ffily unusual foxes wake quietly above the foxes. blithely unusual pinto beans engage around the regular dolphin,46061
46063,Customer#000046063,lSmReF3oJ EiCKeXC,23,33-303-444-6398,8414.79,BUILDING,nts. blithely special deposits sleep carefully regular packages. instructions,46062
46064,Customer#000046064,"9q,ogPfDOiZ3fePDR",5,15-196-344-6295,9405.95,BUILDING,"g the express, regular instructions nag slyly across the quickly bold acc",46063
46065,Customer#000046065,Ma68ezzObLAoUfH2P B2hWpdwRDn,2,12-487-733-3642,2828.10,MACHINERY,en ideas boost carefully after the iro,46064
46066,Customer#000046066,OiAJBfrF3jXzkVB6JDItkzvw,2,12-280-907-5385,9863.55,HOUSEHOLD,ular packages. carefully bold dependencies cajole about the slyly regular deposits. blithely pending packages c,46065
46067,Customer#000046067,FkO3fUUMqKr2nCxPZUiC1,3,13-825-259-1060,4702.80,HOUSEHOLD,packages. quickly regular ideas cajole furi,46066
46068,Customer#000046068,"yjPT1,2MKK3d6UDrvbc",13,23-795-529-4915,2973.38,AUTOMOBILE,ding to the careful deposits. blithely regular ideas are furiously. f,46067
46069,Customer#000046069,"iUUZLS3Kln7dtUc8Yp 4Y51sPaW,yEKd51B2",13,23-519-966-3872,9620.56,FURNITURE,"requests. ironic, express patterns cajole carefully. pending requests are carefully alongsi",46068
46070,Customer#000046070,nM65yle9QFo1h9F,14,24-354-263-5600,1841.05,HOUSEHOLD,about the even packages. even requests are quickly requests. regular dependencie,46069
46071,Customer#000046071,CN91XCn9NiIyjV,22,32-392-759-5849,8474.09,HOUSEHOLD,. blithely even ideas cajole fluffily about the furiously silent accounts. deposits use furiously e,46070
46072,Customer#000046072,",43NnABe6oHHO",22,32-547-454-9423,5147.65,AUTOMOBILE,"nt pinto beans. thin, bold accounts wake carefully ironic accounts. instructions serv",46071
46073,Customer#000046073,"BkfssVVAWWI9ezuw0jpOmRAeTaTvQ,M9k6Vt",20,30-145-777-4231,-475.70,HOUSEHOLD,theodolites nag after the blithely even requests. even dolphins,46072
46074,Customer#000046074,m5J0yUmX5G,19,29-446-865-4505,-236.48,AUTOMOBILE,"thely about the special asymptotes. bold, even requests haggle furiously. qui",46073
46075,Customer#000046075,"dAGoybXQs,iDapKBElRUzItKHx",23,33-768-374-6642,5463.40,HOUSEHOLD,s. express pinto beans affix expre,46074
46076,Customer#000046076,cbQdJncf7iU UBbKW7q0 vopNHA8K o,17,27-894-937-3888,4449.56,FURNITURE,ng the special asymptotes. blithely special packages are alongside of the slyly regular accounts. bold,46075
46077,Customer#000046077,IU7b1fkZ7gD9LYtguHK390V7yU,22,32-725-363-2032,3775.08,MACHINERY,ntly final frays affix slyly between the blithely pending excuses. furiously express depos,46076
46078,Customer#000046078,sDLa3hk9EZiRBdCPVQkB1UBrGrb62vxou,14,24-359-802-9863,8736.36,HOUSEHOLD,lithe frays. theodolites haggle. slyly even t,46077
46079,Customer#000046079,u52oiHGDbAwQA,20,30-734-692-5599,1996.27,MACHINERY,ss foxes was at the carefully bold a,46078
46080,Customer#000046080,HmexmJCB0KTV5u7,9,19-484-342-2204,-785.16,BUILDING,even platelets. blithely regular excuses detect quickly special dolphins. fur,46079
46081,Customer#000046081,fIi2U HyZ8LIw9wVmdJxfrUQIBnsW k1,6,16-125-737-1908,1795.23,AUTOMOBILE,s are fluffily. furiously ironic account,46080
